rho	e1	e2	e3	e4	pval1	pval2	pval3	pval4	Fisher	mvLMMs
0.1	0.1	0.1	0.1	0.1	0.00627931	0.000142216	0.0486434	0.0571192	5.251413e-06	0.0001219079
0.1	0.1	0.1	0.1	0.1	0.0285825	1.79368e-06	0.00590369	9.84088e-06	3.057288e-11	3.574776e-09
0.1	0.1	0.1	0.1	0.1	0.140807	0.0582257	0.103394	0.250867	0.03203717	0.09770803
0.1	0.1	0.1	0.1	0.1	0.0156791	0.0248786	0.00656079	0.566501	0.0008760015	0.004676715
0.1	0.1	0.1	0.1	0.1	0.650565	0.354145	0.0727645	0.0389156	0.06786696	0.1152743
0.1	0.1	0.1	0.1	0.1	0.0956885	0.0255837	0.023308	0.00765004	0.0003269117	0.003408389
0.1	0.1	0.1	0.1	0.1	0.357515	0.0471357	3.68488e-05	0.110332	8.127688e-05	0.0005353622
0.1	0.1	0.1	0.1	0.1	0.00534109	0.298122	0.745901	0.000737837	0.0005930434	0.001741154
0.1	0.1	0.1	0.1	0.1	0.132395	0.0430866	0.00346513	0.103163	0.001101304	0.008126621
0.1	0.1	0.1	0.1	0.1	0.179724	0.0274658	0.000850623	0.122831	0.0003606009	0.002235288
0.1	0.1	0.1	0.1	0.1	0.00941374	0.118211	0.00230953	0.350522	0.0005801119	0.002398758
0.1	0.1	0.1	0.1	0.1	0.000787664	0.00574383	0.00309327	0.00251829	1.694337e-07	3.843347e-05
0.1	0.1	0.1	0.1	0.1	0.0102651	0.0119763	0.00108703	0.18511	3.141241e-05	0.0002469644
0.1	0.1	0.1	0.1	0.1	0.00436978	0.0160991	0.000323506	0.00277995	2.039249e-07	1.800536e-05
0.1	0.1	0.1	0.1	0.1	0.000254741	0.024313	0.0586045	0.0138612	8.73427e-06	0.0001521524
0.1	0.1	0.1	0.1	0.1	0.611145	0.442338	0.00385005	0.532647	0.06095111	0.05631225
0.1	0.1	0.1	0.1	0.1	0.48927	0.00638297	0.341201	0.572613	0.06540378	0.09453268
0.1	0.1	0.1	0.1	0.1	0.0541017	0.000138756	0.0968798	0.0130874	1.733305e-05	0.0004772246
0.1	0.1	0.1	0.1	0.1	0.222801	0.342875	0.00700979	0.119043	0.0136546	0.03331534
0.1	0.1	0.1	0.1	0.1	0.000409632	0.0111951	0.0112461	0.0646284	8.143163e-06	0.0002195283
0.1	0.1	0.1	0.1	0.1	0.0906863	0.0651323	0.0157175	0.0063027	0.0004854935	0.007303555
0.1	0.1	0.1	0.1	0.1	0.00059621	0.820938	0.0433852	0.0111597	0.0002057823	0.0008665121
0.1	0.1	0.1	0.1	0.1	0.626886	0.281015	0.0282907	0.156972	0.07547263	0.1386337
0.1	0.1	0.1	0.1	0.1	0.273396	0.144992	0.00130396	0.192347	0.003873822	0.01572937
0.1	0.1	0.1	0.1	0.1	0.0226913	0.00627415	0.00194191	0.565151	0.000146537	0.001184184
0.1	0.1	0.1	0.1	0.1	0.707973	0.422804	0.0765215	0.532568	0.3584535	0.4584824
0.1	0.1	0.1	0.1	0.1	0.154948	0.686439	0.622596	0.428271	0.5205709	0.6378363
0.1	0.1	0.1	0.1	0.1	1.81966e-05	0.00179161	0.234664	0.00265734	8.426629e-08	2.711203e-06
0.1	0.1	0.1	0.1	0.1	0.00396574	0.00177595	0.0208369	0.149073	3.236605e-05	0.0005521472
0.1	0.1	0.1	0.1	0.1	0.0122231	0.0445456	0.557764	0.00147601	0.000363365	0.001880297
0.1	0.1	0.1	0.1	0.1	9.22738e-06	0.367993	0.278156	0.090716	9.48646e-05	0.0002857404
0.1	0.1	0.1	0.1	0.1	1.34868e-05	0.0375901	0.0524803	0.0384507	2.472515e-06	7.340617e-05
0.1	0.1	0.1	0.1	0.1	0.00731906	0.134598	0.805218	0.0333109	0.007304546	0.01506933
0.1	0.1	0.1	0.1	0.1	0.160022	0.00621356	0.26	0.362836	0.0184985	0.05775387
0.1	0.1	0.1	0.1	0.1	0.000640718	0.289312	0.362953	0.000687371	5.488038e-05	0.0003737477
0.1	0.1	0.1	0.1	0.1	0.240009	0.00459662	0.745957	0.805739	0.0696307	0.04906714
0.1	0.1	0.1	0.1	0.1	0.0418126	0.0440607	0.00181177	0.012517	4.815166e-05	0.0005582134
0.1	0.1	0.1	0.1	0.1	0.101176	0.000982229	0.000172876	0.0497723	2.032674e-06	4.650922e-05
0.1	0.1	0.1	0.1	0.1	0.0350919	0.0833853	0.160642	0.119858	0.01340956	0.07483873
0.1	0.1	0.1	0.1	0.1	0.0434671	0.000620417	0.108418	0.145028	0.0003320945	0.002145876
0.1	0.1	0.1	0.1	0.1	0.0295393	0.00281845	0.164962	0.137816	0.001085404	0.007443636
0.1	0.1	0.1	0.1	0.1	0.0157641	0.0548892	0.171824	0.144227	0.006735267	0.03829301
0.1	0.1	0.1	0.1	0.1	0.000906229	0.594976	0.0734802	0.03802	0.0008857315	0.003197064
0.1	0.1	0.1	0.1	0.1	0.0281255	0.000388643	0.060344	0.199676	0.0001338344	0.001287062
0.1	0.1	0.1	0.1	0.1	0.0011795	0.050544	0.47043	0.268479	0.003109778	0.00758072
0.1	0.1	0.1	0.1	0.1	0.0286467	0.028788	0.880477	0.000147294	0.0001199984	0.0003479704
0.1	0.1	0.1	0.1	0.1	0.0173419	0.146689	0.780598	0.0686287	0.02385238	0.05309499
0.1	0.1	0.1	0.1	0.1	0.0124837	0.726162	0.00827624	0.0326994	0.001323749	0.007381246
0.1	0.1	0.1	0.1	0.1	0.00604236	0.00420293	0.0844761	0.0930984	0.000168196	0.001566693
0.1	0.1	0.1	0.1	0.1	0.0118735	0.00781675	0.285687	0.369553	0.003880528	0.01461726
0.1	0.1	0.1	0.1	0.1	0.00079872	0.0291397	0.0213424	0.379185	0.000158464	0.001531699
0.1	0.1	0.1	0.1	0.1	0.253717	0.00555932	0.104105	0.0138331	0.001089847	0.006586204
0.1	0.1	0.1	0.1	0.1	0.000169439	0.00430224	0.0321027	0.0886182	4.691233e-06	0.0001128095
0.1	0.1	0.1	0.1	0.1	0.0553935	0.00525796	0.174149	0.000191088	1.612085e-05	0.0001930226
0.1	0.1	0.1	0.1	0.1	0.0319767	0.00506879	0.921208	0.0163128	0.001257394	0.002586775
0.1	0.1	0.1	0.1	0.1	0.0118791	0.0281055	0.775294	0.00946267	0.001242474	0.005968496
0.1	0.1	0.1	0.1	0.1	1.06384e-05	0.00210649	1.59052e-06	0.123923	6.148848e-11	9.933939e-09
0.1	0.1	0.1	0.1	0.1	0.411758	0.761388	0.0462737	0.848037	0.3599317	0.3180393
0.1	0.1	0.1	0.1	0.1	0.00126863	0.00255754	0.131603	0.00829179	6.261752e-06	0.0001581964
0.1	0.1	0.1	0.1	0.1	0.0452097	0.0651272	0.112146	0.00444535	0.0008784418	0.007600458
0.1	0.1	0.1	0.1	0.1	0.000126806	0.0959353	0.187357	0.0411009	9.513171e-05	0.000667523
0.1	0.1	0.1	0.1	0.1	0.000116344	0.00748264	0.00743451	0.345202	5.83265e-06	0.0001319044
0.1	0.1	0.1	0.1	0.1	0.486522	0.357997	0.0140735	0.27711	0.07047286	0.1373794
0.1	0.1	0.1	0.1	0.1	0.0436757	0.0849582	0.476775	0.171324	0.0405051	0.09923817
0.1	0.1	0.1	0.1	0.1	8.12824e-05	0.119316	0.143718	0.00072483	2.858274e-06	5.574528e-05
0.1	0.1	0.1	0.1	0.1	0.223754	0.00756291	0.00102862	0.0390043	6.926805e-05	0.0003743817
0.1	0.1	0.1	0.1	0.1	0.0284169	0.0188078	0.623453	0.0187689	0.002532618	0.01068241
0.1	0.1	0.1	0.1	0.1	0.0197181	0.0142133	0.750454	0.0669587	0.004592853	0.01754475
0.1	0.1	0.1	0.1	0.1	0.00469924	0.022664	0.48429	0.11306	0.002448771	0.009300562
0.1	0.1	0.1	0.1	0.1	0.0256667	0.110384	0.0122585	0.313371	0.003865878	0.01677715
0.1	0.1	0.1	0.1	0.1	0.00152231	0.811425	0.0938664	0.0157501	0.0009981147	0.003323747
0.1	0.1	0.1	0.1	0.1	0.0281255	0.000388643	0.060344	0.199676	0.0001338344	0.001287062
0.1	0.1	0.1	0.1	0.1	0.0044475	0.113515	0.00198829	0.0645762	7.540733e-05	0.001221804
0.1	0.1	0.1	0.1	0.1	0.00844472	0.0812231	0.0156237	0.0483073	0.000379693	0.003635046
0.1	0.1	0.1	0.1	0.1	0.0246019	0.341915	0.0155147	0.895214	0.02121907	0.03263591
0.1	0.1	0.1	0.1	0.1	0.00844472	0.0812231	0.0156237	0.0483073	0.000379693	0.003635046
0.1	0.1	0.1	0.1	0.1	2.65981e-05	0.13486	0.0645359	0.0183957	7.445015e-06	8.045204e-05
0.1	0.1	0.1	0.1	0.1	3.10537e-05	0.0704495	0.365979	0.000655452	1.57341e-06	2.166772e-05
0.1	0.1	0.1	0.1	0.1	0.928594	0.0206534	0.0111541	0.242924	0.01219713	0.02592127
0.1	0.1	0.1	0.1	0.1	0.286317	0.641761	0.172784	0.208895	0.2650695	0.4636105
0.1	0.1	0.1	0.1	0.1	0.00736475	0.147532	0.0185119	0.571938	0.004081015	0.0126828
0.1	0.1	0.1	0.1	0.1	0.473689	0.160496	0.457786	0.36753	0.3666638	0.55674
0.1	0.1	0.1	0.1	0.1	0.480518	0.0214352	0.362379	0.000458116	0.0009377076	0.00185469
0.1	0.1	0.1	0.1	0.1	0.0129296	0.744429	0.00109621	0.209264	0.001176608	0.002785395
0.1	0.1	0.1	0.1	0.1	0.00633376	0.639322	0.0322092	0.0948991	0.004392975	0.01513711
0.1	0.1	0.1	0.1	0.1	0.0108255	0.00214687	0.0362896	0.00909379	1.418171e-05	0.0007979494
0.1	0.1	0.1	0.1	0.1	0.149301	0.0141472	0.0901981	0.596094	0.02093752	0.04744791
0.1	0.1	0.1	0.1	0.1	0.0386118	0.00866216	0.0479247	0.0565733	0.0005675281	0.006440555
0.1	0.1	0.1	0.1	0.1	0.114567	0.149216	0.042685	0.017832	0.004691244	0.02437366
0.1	0.1	0.1	0.1	0.1	0.0697412	0.128648	0.112198	0.254627	0.03743816	0.1326381
0.1	0.1	0.1	0.1	0.1	0.721999	0.0600299	0.659199	0.123868	0.1887753	0.2507429
0.1	0.1	0.1	0.1	0.1	0.016727	0.138737	0.00736944	0.120098	0.001111773	0.008017611
0.1	0.1	0.1	0.1	0.1	0.130099	0.0942895	0.00370731	0.243254	0.00416894	0.01988222
0.1	0.1	0.1	0.1	0.1	0.30997	0.156209	0.138302	0.322803	0.1416868	0.3216067
0.1	0.1	0.1	0.1	0.1	0.0532714	0.122025	0.0103435	0.996964	0.01542457	0.02835134
0.1	0.1	0.1	0.1	0.1	0.38398	0.0650573	0.0129211	0.17214	0.01270847	0.03652951
0.1	0.1	0.1	0.1	0.1	0.373426	0.353477	0.0849302	0.286187	0.1791328	0.3869555
0.1	0.1	0.1	0.1	0.1	0.0428007	0.00246202	0.1878	0.00491674	9.758587e-05	0.001046138
0.1	0.1	0.1	0.1	0.1	0.015317	0.328155	0.00137337	0.529208	0.001747229	0.004049608
0.1	0.1	0.1	0.1	0.1	0.373091	0.148012	0.123886	0.0152672	0.01954629	0.05162792
0.1	0.1	0.1	0.1	0.1	0.055445	0.217658	0.0666944	0.000486786	0.0003085794	0.002975477
0.1	0.1	0.1	0.1	0.1	0.000602801	0.327218	0.119211	0.00911727	0.0001874062	0.001068147
0.1	0.1	0.1	0.1	0.1	0.0787137	0.0151585	0.0891734	0.00123766	0.0001283733	0.001475783
0.1	0.1	0.1	0.1	0.1	0.0173468	0.0322602	0.00944515	0.093291	0.0003457961	0.003117708
0.1	0.1	0.1	0.1	0.1	0.274183	0.290796	1.85407e-06	0.366377	6.66103e-05	0.0001134636
0.1	0.1	0.1	0.1	0.1	0.0512806	0.00287249	0.0221853	0.0522536	0.0001578309	0.001833692
0.1	0.1	0.1	0.1	0.1	0.00291478	0.000109926	0.0412031	2.99834e-05	2.471159e-09	6.083854e-07
0.1	0.1	0.1	0.1	0.1	0.000146218	0.0248363	0.0332333	0.000150363	9.521042e-08	7.741864e-06
0.1	0.1	0.1	0.1	0.1	0.0588309	0.00461602	0.161892	0.000614941	3.558293e-05	0.0004823912
0.1	0.1	0.1	0.1	0.1	0.0426586	0.0427088	0.0436109	0.273403	0.006353829	0.02823944
0.1	0.1	0.1	0.1	0.1	0.368504	0.00614707	0.00841908	0.0571404	0.0006914588	0.003974618
0.1	0.1	0.1	0.1	0.1	0.119207	0.17082	0.0928237	0.319301	0.06382511	0.1574184
0.1	0.1	0.1	0.1	0.1	0.0538161	0.112435	0.0280879	0.00567671	0.0005932897	0.003760762
0.1	0.1	0.1	0.1	0.1	0.17666	0.181869	0.0452497	0.000923113	0.0008130964	0.009325025
0.1	0.1	0.1	0.1	0.1	0.030529	0.273132	0.000195121	0.00595955	1.573462e-05	0.0001380869
0.1	0.1	0.1	0.1	0.1	0.911712	0.0558743	0.00055551	0.000102362	7.121069e-06	3.908926e-05
0.1	0.1	0.1	0.1	0.1	0.0221126	0.403642	0.520547	0.750997	0.1866418	0.2279228
0.1	0.1	0.1	0.1	0.1	0.0173193	0.000176403	2.29331e-05	0.0305421	1.428531e-08	2.4974e-06
0.1	0.1	0.1	0.1	0.1	0.0182268	3.02907e-05	0.780062	0.035698	2.150556e-05	7.048296e-05
0.1	0.1	0.1	0.1	0.1	0.00861715	0.0163707	0.0400917	0.445971	0.001284579	0.007823145
0.1	0.1	0.1	0.1	0.1	0.0702143	0.00369298	0.0678985	0.259325	0.002104094	0.008402273
0.1	0.1	0.1	0.1	0.1	0.208729	0.166673	0.0186889	0.0170443	0.003968495	0.02297398
0.1	0.1	0.1	0.1	0.1	0.16393	0.214804	0.269196	0.100663	0.08735153	0.2384966
0.1	0.1	0.1	0.1	0.1	0.000823275	0.0164205	0.011097	0.000135968	8.444884e-08	3.688431e-06
0.1	0.1	0.1	0.1	0.1	0.266145	0.000756686	0.00190314	0.00417397	3.33104e-06	0.0001190819
0.1	0.1	0.1	0.1	0.1	0.00689633	0.140716	0.0216676	0.00164593	4.282557e-05	0.0004904924
0.1	0.1	0.1	0.1	0.1	0.0186349	0.000191736	0.00838049	0.0110505	7.782868e-07	1.382883e-05
0.1	0.1	0.1	0.1	0.1	0.138939	0.263237	0.0596452	0.0282984	0.01437576	0.06001151
0.1	0.1	0.1	0.1	0.1	0.676003	0.0419024	0.0030857	0.157651	0.004767654	0.01430722
0.1	0.1	0.1	0.1	0.1	0.375367	0.0642417	0.346437	0.00395642	0.008665443	0.02243055
0.1	0.1	0.1	0.1	0.1	0.00609785	0.000567929	0.000466933	0.177601	7.966047e-07	8.206253e-05
0.1	0.1	0.1	0.1	0.1	0.251575	0.150938	0.00092904	0.00179604	7.002766e-05	0.0003435597
0.1	0.1	0.1	0.1	0.1	0.000168778	0.44705	0.0267434	0.266588	0.0004187241	0.001370947
0.1	0.1	0.1	0.1	0.1	0.14135	0.0188451	0.0456938	0.59187	0.01571386	0.04771153
0.1	0.1	0.1	0.1	0.1	0.0155612	0.133082	0.0805931	0.391393	0.01473137	0.0516939
0.1	0.1	0.1	0.1	0.1	0.132323	0.00610794	0.00731711	0.00532153	3.87868e-05	0.0005552676
0.1	0.1	0.1	0.1	0.1	0.0117547	0.000368904	0.00666623	0.421253	1.936669e-05	0.0002916084
0.1	0.1	0.1	0.1	0.1	0.0751778	0.0316055	0.0719693	0.0489597	0.003114097	0.03275553
0.1	0.1	0.1	0.1	0.1	0.540118	0.0331289	0.468391	0.0162657	0.02371655	0.0440315
0.1	0.1	0.1	0.1	0.1	0.0272266	0.0680406	0.0106091	0.0713766	0.0008142043	0.00690546
0.1	0.1	0.1	0.1	0.1	0.000304989	0.313309	0.386071	0.157334	0.002551222	0.00689481
0.1	0.1	0.1	0.1	0.1	0.0446938	0.0379378	0.000887369	0.356603	0.0003730304	0.00186511
0.1	0.1	0.1	0.1	0.1	0.591561	0.0688083	0.0198205	0.00604337	0.002121204	0.01008169
0.1	0.1	0.1	0.1	0.1	0.0716554	7.56942e-06	0.0483333	0.0522009	2.898715e-06	2.817334e-05
0.1	0.1	0.1	0.1	0.1	0.119522	0.00243051	0.020075	0.00532201	4.236782e-05	0.0006463894
0.1	0.1	0.1	0.1	0.1	0.0827817	0.450303	0.0156124	7.87655e-05	6.552005e-05	0.0004079591
0.1	0.1	0.1	0.1	0.1	0.00139978	0.157151	0.0377663	0.0819615	0.0004733195	0.00363569
0.1	0.1	0.1	0.1	0.1	0.00348031	0.648672	0.420946	0.00877003	0.003373655	0.003692534
0.1	0.1	0.1	0.1	0.1	0.0531911	0.350108	0.0081356	0.863105	0.02305012	0.03758143
0.1	0.1	0.1	0.1	0.1	0.00136886	0.898672	0.150231	0.312776	0.01319569	0.01577245
0.1	0.1	0.1	0.1	0.1	0.0185608	0.35644	0.243798	0.0746509	0.02277069	0.08302443
0.1	0.1	0.1	0.1	0.1	0.00489916	0.84473	0.00274759	0.120604	0.0007861186	0.00155228
0.1	0.1	0.1	0.1	0.1	0.0724806	0.107158	0.000273012	0.0131864	3.557047e-05	0.0005298353
0.1	0.1	0.1	0.1	0.1	0.945677	0.0923591	0.567416	0.100126	0.2256546	0.2330473
0.1	0.1	0.1	0.1	0.1	0.0566149	0.00232194	0.168405	0.564484	0.004499758	0.0148991
0.1	0.1	0.1	0.1	0.1	0.0343779	0.00594627	0.00445778	0.0211048	2.964487e-05	0.0008983692
0.1	0.1	0.1	0.1	0.1	1.49724e-05	0.0344182	0.00292189	0.164433	7.298086e-07	1.367785e-05
0.1	0.1	0.1	0.1	0.1	0.0228991	0.0437807	0.20057	0.233137	0.01135975	0.04476295
0.1	0.1	0.1	0.1	0.1	0.295693	0.0282664	0.906849	0.146178	0.09444462	0.1467825
0.1	0.1	0.1	0.1	0.1	0.00160031	0.0449926	0.123669	0.02432	0.0002145985	0.002564134
0.1	0.1	0.1	0.1	0.1	0.646445	0.0737241	0.0613385	0.0673219	0.03089426	0.04919925
0.1	0.1	0.1	0.1	0.1	6.06776e-07	0.000251621	0.000591451	0.00451107	6.539214e-12	2.08713e-08
0.1	0.1	0.1	0.1	0.1	0.528276	0.0578462	0.0318795	0.608325	0.06379926	0.08548562
0.1	0.1	0.1	0.1	0.1	0.463678	0.189495	0.0175593	0.505615	0.07782518	0.1496742
0.1	0.1	0.1	0.1	0.1	0.0107813	0.564351	0.0449637	0.0297583	0.003210634	0.007763463
0.1	0.1	0.1	0.1	0.1	0.125088	0.284698	0.0108652	0.00249601	0.000652	0.005431956
0.1	0.1	0.1	0.1	0.1	0.280887	0.230042	0.029731	0.668296	0.1028501	0.1369646
0.1	0.1	0.1	0.1	0.1	0.149031	0.000436519	0.00196558	3.07455e-05	2.214329e-08	1.563739e-06
0.1	0.1	0.1	0.1	0.1	0.00469003	0.0411105	0.00261329	0.0145376	1.302352e-05	0.0003265387
0.1	0.1	0.1	0.1	0.1	0.19966	0.0302117	0.711605	0.0831579	0.04606396	0.08466103
0.1	0.1	0.1	0.1	0.1	0.378737	0.023241	0.568814	0.219599	0.0952047	0.183871
0.1	0.1	0.1	0.1	0.1	0.660858	0.149595	0.0305456	0.306672	0.08560267	0.1308892
0.1	0.1	0.1	0.1	0.1	0.165091	0.136341	0.000493027	0.139638	0.0008467181	0.009159238
0.1	0.1	0.1	0.1	0.1	0.22958	0.0025469	0.0894784	0.0174221	0.0006305754	0.0009626992
0.1	0.1	0.1	0.1	0.1	0.0717425	0.0424816	0.0154199	3.04755e-08	9.494744e-09	2.668202e-07
0.1	0.1	0.1	0.1	0.1	0.00210092	0.0359784	0.153518	0.000220115	5.070142e-06	7.361908e-05
0.1	0.1	0.1	0.1	0.1	0.0192749	0.000215896	0.190604	0.0200304	2.145241e-05	0.0002656206
0.1	0.1	0.1	0.1	0.1	0.0134583	0.0609881	0.77144	0.158545	0.01904922	0.02622897
0.1	0.1	0.1	0.1	0.1	0.0354453	0.00736855	0.00721537	0.00019516	9.953739e-07	3.508177e-05
0.1	0.1	0.1	0.1	0.1	0.162705	0.160805	0.012105	2.91032e-05	1.314294e-05	9.150137e-05
0.1	0.1	0.1	0.1	0.1	0.275969	0.0388001	0.00146103	0.54207	0.003227091	0.007669373
0.1	0.1	0.1	0.1	0.1	0.138025	0.0758485	0.419888	0.190545	0.07978838	0.2313544
0.1	0.1	0.1	0.1	0.1	0.0362918	0.0204704	0.536883	0.00144981	0.0003944778	0.002125537
0.1	0.1	0.1	0.1	0.1	0.00261695	0.175889	0.0732381	0.0037752	0.0001336915	0.001402685
0.1	0.1	0.1	0.1	0.1	0.943704	0.243093	0.128753	0.863587	0.4992069	0.5113205
0.1	0.1	0.1	0.1	0.1	0.0557551	0.00645907	0.000861073	0.000248142	2.952521e-07	2.175294e-05
0.1	0.1	0.1	0.1	0.1	0.0105324	0.0412108	0.904238	0.0112635	0.002087824	0.01089938
0.1	0.1	0.1	0.1	0.1	0.341883	0.0846729	0.454771	0.0639533	0.0802834	0.1811557
0.1	0.1	0.1	0.1	0.1	0.410506	0.0597359	0.0804121	0.0337457	0.014746	0.05570452
0.1	0.1	0.1	0.1	0.1	0.00565473	0.0962111	0.042848	0.0331606	0.0004984918	0.003509157
0.1	0.1	0.1	0.1	0.1	0.0330155	0.111751	0.643278	0.0219914	0.01261065	0.03674664
0.1	0.1	0.1	0.1	0.1	0.00040444	0.161917	0.0914826	0.0420287	0.0002102833	0.001279743
0.1	0.1	0.1	0.1	0.1	0.00712808	0.0438891	0.000310641	0.0611759	9.892097e-06	0.0001779699
0.1	0.1	0.1	0.1	0.1	0.279465	0.198972	0.151472	0.00542791	0.0107205	0.02775664
0.1	0.1	0.1	0.1	0.1	0.70524	0.00068915	0.0975969	0.0654976	0.001479069	0.003774727
0.1	0.1	0.1	0.1	0.1	0.0116499	0.111866	0.209213	0.00274751	0.0004722178	0.002502953
0.1	0.1	0.1	0.1	0.1	0.000921539	0.125204	0.0999331	0.224762	0.001324348	0.006876359
0.1	0.1	0.1	0.1	0.1	0.00474305	0.984586	0.000387519	0.0937917	0.0001608158	0.000384968
0.1	0.1	0.1	0.1	0.1	0.136711	0.0774213	0.010772	0.00120102	0.0001503561	0.002417525
0.1	0.1	0.1	0.1	0.1	0.101989	0.0454742	0.0051483	0.560843	0.00445111	0.01461043
0.1	0.1	0.1	0.1	0.1	0.000335283	0.0188798	0.116085	0.344026	0.0002288948	0.001675967
0.1	0.1	0.1	0.1	0.1	0.137267	0.0242261	0.00970561	0.068733	0.001193717	0.01159209
0.1	0.1	0.1	0.1	0.1	0.00301047	0.452066	0.012592	0.207904	0.001776221	0.006794898
0.1	0.1	0.1	0.1	0.1	0.0327259	0.0455717	0.00393802	0.324616	0.001100444	0.007312756
0.1	0.1	0.1	0.1	0.1	0.00804769	0.136174	0.0914032	0.423642	0.01065274	0.03705075
0.1	0.1	0.1	0.1	0.1	0.000519219	0.00372671	0.000289114	0.0238224	5.635908e-08	2.98496e-06
0.1	0.1	0.1	0.1	0.1	0.0603229	0.0176566	0.0142457	0.00787162	0.0001105378	0.001266985
0.1	0.1	0.1	0.1	0.1	0.679263	0.000831791	0.269948	0.00308813	0.0003414243	0.001070217
0.1	0.1	0.1	0.1	0.1	0.01398	0.416683	5.00467e-05	0.080454	3.495033e-05	0.0002389627
0.1	0.1	0.1	0.1	0.1	0.00474305	0.984586	0.000387519	0.0937917	0.0001608158	0.000384968
0.1	0.1	0.1	0.1	0.1	0.0955605	0.00173641	0.0952602	0.00246215	4.412955e-05	0.000393738
0.1	0.1	0.1	0.1	0.1	0.220739	0.284597	0.00200094	0.000386213	5.862425e-05	0.0003253992
0.1	0.1	0.1	0.1	0.1	0.00146879	0.0369922	1.13471e-06	3.40044e-05	4.554213e-11	2.406197e-08
0.1	0.1	0.1	0.1	0.1	0.0550258	0.229943	0.0924477	0.00344652	0.002023306	0.01335676
0.1	0.1	0.1	0.1	0.1	0.201789	0.0643882	0.02103	0.812165	0.03357414	0.07302242
0.1	0.1	0.1	0.1	0.1	0.422287	0.753766	0.426056	0.563143	0.7379596	0.7673494
0.1	0.1	0.1	0.1	0.1	0.0301405	0.0644186	0.00421524	0.0425879	0.0002625999	0.003080322
0.1	0.1	0.1	0.1	0.1	0.00302113	0.00325235	0.33022	0.00122526	8.200249e-06	0.0001323542
0.1	0.1	0.1	0.1	0.1	0.03784	0.00470104	0.00269672	0.0530495	3.156599e-05	0.0004628209
0.1	0.1	0.1	0.1	0.1	0.569927	0.0104556	0.00427135	0.000222184	9.976433e-06	0.000122768
0.1	0.1	0.1	0.1	0.1	0.75026	0.395727	0.156824	0.00911195	0.05117243	0.08287208
0.1	0.1	0.1	0.1	0.1	0.170193	8.8124e-05	0.00280527	0.00106064	1.638102e-07	4.551079e-06
0.1	0.1	0.1	0.1	0.1	0.097508	0.118642	1.60734e-05	0.0640335	1.895391e-05	0.0002468462
0.1	0.1	0.1	0.1	0.1	0.890192	0.00185603	0.227691	0.0108816	0.001950602	0.003005289
0.1	0.1	0.1	0.1	0.1	0.210457	0.0538951	0.054078	0.0682388	0.01026289	0.04796156
0.1	0.1	0.1	0.1	0.1	0.00693409	0.387017	0.340239	0.0312602	0.007957195	0.02088495
0.1	0.1	0.1	0.1	0.1	0.0119881	0.00185897	0.00142514	0.0726963	5.049382e-06	0.0001442659
0.1	0.1	0.1	0.1	0.1	0.0131687	0.28172	0.129562	0.00555722	0.001571014	0.01247483
0.1	0.1	0.1	0.1	0.1	0.190589	9.83589e-05	0.0596003	0.042467	6.083419e-05	0.0004082871
0.1	0.1	0.1	0.1	0.1	0.082786	0.041656	1.57363e-05	0.000932849	1.777107e-07	5.395431e-06
0.1	0.1	0.1	0.1	0.1	1.69269e-05	0.00713942	0.000169783	0.345449	3.817474e-08	1.483198e-06
0.1	0.1	0.1	0.1	0.1	0.000559354	0.0160814	0.00180843	0.0187441	7.637599e-07	2.524459e-05
0.1	0.1	0.1	0.1	0.1	0.0854121	0.237425	0.0145968	0.000101649	4.257678e-05	0.0004052384
0.1	0.1	0.1	0.1	0.1	0.0514575	0.931001	0.000310717	0.000414853	1.12299e-05	6.865072e-05
0.1	0.1	0.1	0.1	0.1	0.0149306	0.472091	0.0850209	0.870096	0.0582878	0.0756566
0.1	0.1	0.1	0.1	0.1	0.0114874	0.000401417	0.0183768	0.00228864	6.964851e-07	4.943477e-05
0.1	0.1	0.1	0.1	0.1	0.0400613	0.132644	0.0712169	0.00181708	0.0004811787	0.005472726
0.1	0.1	0.1	0.1	0.1	0.0163366	0.0297413	0.0159547	0.0831291	0.0004587977	0.005629853
0.1	0.1	0.1	0.1	0.1	0.178354	0.349967	0.464459	0.0900137	0.1582335	0.2088054
0.1	0.1	0.1	0.1	0.1	0.162306	0.0288057	0.612029	0.00709336	0.006393285	0.0274881
0.1	0.1	0.1	0.1	0.1	0.0183552	0.00588403	0.0526302	0.00017908	2.313084e-06	0.0001013147
0.1	0.1	0.1	0.1	0.1	0.325432	0.157566	0.538239	0.171275	0.2218186	0.413271
0.1	0.1	0.1	0.1	0.1	0.0251096	0.066926	0.0273098	0.0233384	0.0006565828	0.005851198
0.1	0.1	0.1	0.1	0.1	2.34518e-05	0.11077	0.111549	0.0681975	2.54602e-05	0.0001931183
0.1	0.1	0.1	0.1	0.1	0.0335235	0.00039246	0.00549294	0.00704122	1.494897e-06	8.262674e-05
0.1	0.1	0.1	0.1	0.1	0.089218	0.043066	0.00796726	0.091347	0.001399634	0.008022437
0.1	0.1	0.1	0.1	0.1	0.0229684	0.180285	0.260224	0.573945	0.06663391	0.1449371
0.1	0.1	0.1	0.1	0.1	0.0250536	0.155339	0.170975	0.017631	0.004026604	0.01925684
0.1	0.1	0.1	0.1	0.1	0.0218461	0.0748893	0.0228532	0.00931417	0.0002665502	0.002877113
